%
% index = 1590, name = bbob_f017_i02_d05__bbob_f017_i04_d05
% instance = 1, reference value = 9.712210082830310e-001
% function evaluation | indicator value | target hit
1	3.209009297132174e+000	3.235936569296283e+000
2	8.459841395529975e-001	8.511380382023764e-001
4	8.232652542676413e-001	8.317637711026710e-001
6	7.005156969910580e-001	7.079457843841379e-001
7	6.763040033584895e-001	6.918309709189364e-001
8	6.123733998099410e-001	6.165950018614822e-001
11	5.911281825582028e-001	6.025595860743578e-001
12	5.606934843046805e-001	5.623413251903491e-001
16	5.343018302431645e-001	5.370317963702527e-001
37	4.806560004405904e-001	4.897788193684462e-001
49	4.657063984463662e-001	4.677351412871982e-001
54	4.566967440167161e-001	4.570881896148750e-001
71	4.032032375655947e-001	4.073802778041127e-001
79	3.736115057439688e-001	3.801893963205612e-001
86	3.701688487935224e-001	3.715352290971726e-001
119	3.603852134638897e-001	3.630780547701014e-001
184	3.537144602353693e-001	3.548133892335755e-001
512	3.265437079813169e-001	3.311311214825911e-001
542	3.215590699175976e-001	3.235936569296283e-001
583	3.117119990130230e-001	3.162277660168379e-001
605	3.080161514574262e-001	3.090295432513591e-001
633	2.811455535937677e-001	2.818382931264454e-001
726	2.731972803090019e-001	2.754228703338166e-001
732	2.639819089237052e-001	2.691534803926916e-001
754	2.568067225164320e-001	2.570395782768864e-001
915	2.473831913875517e-001	2.511886431509580e-001
916	2.452396916591765e-001	2.454708915685031e-001
986	2.373884798975428e-001	2.398832919019490e-001
1023	2.289476250101835e-001	2.290867652767773e-001
1116	2.222676607582477e-001	2.238721138568340e-001
1123	2.185893432727049e-001	2.187761623949552e-001
1311	2.135017303514644e-001	2.137962089502232e-001
1376	2.043974445477387e-001	2.089296130854039e-001
1388	1.865504044328281e-001	1.905460717963247e-001
1449	1.837777552820676e-001	1.862087136662868e-001
1546	1.624641320670319e-001	1.659586907437561e-001
1582	1.621677134851477e-001	1.621810097358930e-001
1626	1.537727060123884e-001	1.548816618912481e-001
1844	1.499108496530366e-001	1.513561248436208e-001
1997	1.477735233699919e-001	1.479108388168208e-001
2550	1.290132062660047e-001	1.318256738556407e-001
2588	1.286956833079048e-001	1.288249551693134e-001
2712	1.256243264867564e-001	1.258925411794167e-001
2898	1.163931158466315e-001	1.174897554939529e-001
3014	1.133419016110808e-001	1.148153621496883e-001
3201	1.023549920077291e-001	1.047128548050900e-001
3204	9.984325347880529e-002	1.000000000000000e-001
3391	9.625015511002477e-002	9.772372209558107e-002
3509	9.500213603018182e-002	9.549925860214359e-002
4007	9.331578576270727e-002	9.332543007969910e-002
4353	8.821164087436273e-002	8.912509381337455e-002
4631	8.481367698940523e-002	8.511380382023763e-002
4883	8.007037158640662e-002	8.128305161640990e-002
5045	7.927154534248770e-002	7.943282347242814e-002
5068	7.623996544124134e-002	7.762471166286916e-002
5362	7.456763248432152e-002	7.585775750291836e-002
5572	7.411515679570091e-002	7.413102413009177e-002
6123	7.179600528261909e-002	7.244359600749903e-002
6993	6.934508217650137e-002	7.079457843841380e-002
7185	6.847107209867342e-002	6.918309709189366e-002
7758	6.740960115890982e-002	6.760829753919818e-002
8898	6.603972455127594e-002	6.606934480075961e-002
10768	6.287301668858780e-002	6.309573444801933e-002
13016	6.164233159103416e-002	6.165950018614822e-002
13193	6.019112620687206e-002	6.025595860743578e-002
15492	5.881155408257699e-002	5.888436553555890e-002
16669	5.687360500436300e-002	5.754399373371569e-002
17638	5.602542774448560e-002	5.623413251903491e-002
19109	5.480965414454364e-002	5.495408738576246e-002
21693	5.368575817901011e-002	5.370317963702527e-002
21860	5.099744798784622e-002	5.128613839913648e-002
21937	5.006634393403486e-002	5.011872336272722e-002
23469	4.873614496593814e-002	4.897788193684461e-002
24296	4.764688864125477e-002	4.786300923226383e-002
27057	4.645544137711988e-002	4.677351412871982e-002
30918	4.569228524956459e-002	4.570881896148749e-002
33437	4.450075954220623e-002	4.466835921509630e-002
36734	4.332739462368751e-002	4.365158322401658e-002
40031	4.253767474427284e-002	4.265795188015926e-002
46633	4.161063025582068e-002	4.168693834703355e-002
48044	4.069752170030072e-002	4.073802778041128e-002
49924	3.935098257962000e-002	3.981071705534973e-002
53517	3.884406896726966e-002	3.890451449942807e-002
55907	3.769463133300255e-002	3.801893963205612e-002
56707	3.652365003959068e-002	3.715352290971726e-002
56984	3.629664984313719e-002	3.630780547701014e-002
59452	3.546294191346555e-002	3.548133892335755e-002
62602	3.441094492805830e-002	3.467368504525317e-002
63837	3.318760607941995e-002	3.388441561392026e-002
64462	3.300000213785626e-002	3.311311214825911e-002
65175	3.159470054900559e-002	3.162277660168379e-002
69259	3.061994145000768e-002	3.090295432513590e-002
72725	3.008570841234748e-002	3.019951720402016e-002
76743	2.945617791437760e-002	2.951209226666385e-002
78730	2.873416742011670e-002	2.884031503126606e-002
80814	2.806351306476840e-002	2.818382931264454e-002
85035	2.752151061572916e-002	2.754228703338166e-002
86427	2.675700109251322e-002	2.691534803926915e-002
91726	2.607487123498109e-002	2.630267991895382e-002
92238	2.539013493801900e-002	2.570395782768863e-002
93421	2.491870381423778e-002	2.511886431509579e-002
96732	2.424617054065981e-002	2.454708915685030e-002
97308	2.389266320725259e-002	2.398832919019490e-002
101564	2.343119628004398e-002	2.344228815319923e-002
108338	2.290705937058135e-002	2.290867652767774e-002
112835	2.234070577144098e-002	2.238721138568340e-002
117992	2.170244492914930e-002	2.187761623949553e-002
118641	2.114849544278930e-002	2.137962089502233e-002
118974	2.055477109419523e-002	2.089296130854040e-002
120962	2.038795101766489e-002	2.041737944669530e-002
126028	1.994049714614132e-002	1.995262314968880e-002
128879	1.948932928508795e-002	1.949844599758046e-002
134639	1.902510292985848e-002	1.905460717963247e-002
139681	1.849093590177831e-002	1.862087136662868e-002
151334	1.818429768675245e-002	1.819700858609984e-002
155801	1.775668829958599e-002	1.778279410038923e-002
166024	1.737704016150543e-002	1.737800828749376e-002
172826	1.697606104577343e-002	1.698243652461744e-002
178105	1.659145864746081e-002	1.659586907437561e-002
185642	1.621229161109106e-002	1.621810097358930e-002
189193	1.582433456942078e-002	1.584893192461113e-002
197331	1.548197860116807e-002	1.548816618912481e-002
198135	1.513511787578548e-002	1.513561248436208e-002
211371	1.473980650051854e-002	1.479108388168207e-002
215804	1.441488564426263e-002	1.445439770745927e-002
226290	1.412450439082036e-002	1.412537544622754e-002
235796	1.373326038925760e-002	1.380384264602885e-002
236860	1.348308245657404e-002	1.348962882591653e-002
251283	1.311809919752260e-002	1.318256738556408e-002
259256	1.280799290932877e-002	1.288249551693134e-002
269136	1.258202433289124e-002	1.258925411794168e-002
284429	1.223652171677292e-002	1.230268770812382e-002
300008	1.202213495854598e-002	1.202264434617413e-002
312940	1.172957431740374e-002	1.174897554939530e-002
322644	1.148083782095355e-002	1.148153621496883e-002
334584	1.120229010916751e-002	1.122018454301964e-002
371215	1.096394485644558e-002	1.096478196143185e-002
395185	1.056685298794768e-002	1.071519305237607e-002
414831	1.046422943703507e-002	1.047128548050900e-002
468997	1.022783850142162e-002	1.023292992280754e-002
500000	1.019467225929127e-002	1.023292992280754e-002
%
% index = 1591, name = bbob_f017_i03_d05__bbob_f017_i05_d05
% instance = 2, reference value = 9.544497455240300e-001
% function evaluation | indicator value | target hit
1	1.437755395393030e+000	1.445439770745927e+000
2	8.269589594683627e-001	8.317637711026710e-001
10	6.649415551108606e-001	6.760829753919818e-001
17	6.336371349229100e-001	6.456542290346555e-001
33	5.661350779092993e-001	5.754399373371569e-001
37	5.613247537669392e-001	5.623413251903491e-001
77	4.234944910439913e-001	4.265795188015927e-001
176	4.156041632526315e-001	4.168693834703354e-001
380	4.042192730001243e-001	4.073802778041127e-001
606	3.855150647398933e-001	3.890451449942806e-001
698	3.479888159720148e-001	3.548133892335755e-001
737	3.438060149646195e-001	3.467368504525316e-001
747	3.381980558293654e-001	3.388441561392026e-001
809	3.302317094816211e-001	3.311311214825911e-001
1045	3.235842630906495e-001	3.235936569296283e-001
1336	3.161478651296801e-001	3.162277660168379e-001
1348	3.024800743792809e-001	3.090295432513591e-001
1378	2.929866162539564e-001	2.951209226666385e-001
1399	2.829490048633363e-001	2.884031503126606e-001
1529	2.744976710339566e-001	2.754228703338166e-001
1605	2.666485001136031e-001	2.691534803926916e-001
1722	2.592175284587948e-001	2.630267991895382e-001
1795	2.478185018394348e-001	2.511886431509580e-001
1903	2.286382539203707e-001	2.290867652767773e-001
2251	2.215433603187044e-001	2.238721138568340e-001
2262	1.977527254033842e-001	1.995262314968880e-001
2468	1.940872570174539e-001	1.949844599758046e-001
2482	1.848651555356722e-001	1.862087136662868e-001
2488	1.789166335469026e-001	1.819700858609984e-001
2552	1.777000172748674e-001	1.778279410038923e-001
2804	1.732795878971626e-001	1.737800828749375e-001
3732	1.661889484080468e-001	1.698243652461744e-001
3888	1.496520198900447e-001	1.513561248436208e-001
3946	1.478490912704400e-001	1.479108388168208e-001
4216	1.399675856860558e-001	1.412537544622755e-001
4325	1.369324983204751e-001	1.380384264602885e-001
5329	1.338852959568802e-001	1.348962882591654e-001
5479	1.265447260224140e-001	1.288249551693134e-001
5603	1.233547888568856e-001	1.258925411794167e-001
5657	1.187124281356812e-001	1.202264434617413e-001
6017	1.067765685815693e-001	1.071519305237607e-001
6111	1.020438844123018e-001	1.023292992280754e-001
6189	9.774163000883873e-002	1.000000000000000e-001
6269	8.214122843908056e-002	8.317637711026708e-002
6363	8.124105304344165e-002	8.128305161640990e-002
6496	7.935592480359888e-002	7.943282347242814e-002
8899	7.733744052067293e-002	7.762471166286916e-002
9438	7.259370397931486e-002	7.413102413009177e-002
9589	7.207917061367997e-002	7.244359600749903e-002
12769	7.075356250724940e-002	7.079457843841380e-002
16039	6.834924593848568e-002	6.918309709189366e-002
16452	6.715911784968953e-002	6.760829753919818e-002
17736	6.483773267496473e-002	6.606934480075961e-002
18753	6.455718918333264e-002	6.456542290346556e-002
19417	6.291708831342213e-002	6.309573444801933e-002
21997	6.086540948007513e-002	6.165950018614822e-002
22560	5.979677964368801e-002	6.025595860743578e-002
22596	5.885515532980690e-002	5.888436553555890e-002
23586	5.719732403295852e-002	5.754399373371569e-002
25438	5.329695197767659e-002	5.370317963702527e-002
30215	5.242020699743877e-002	5.248074602497726e-002
33184	4.943049194937721e-002	5.011872336272722e-002
36176	4.848689965278274e-002	4.897788193684461e-002
37691	4.785249451530427e-002	4.786300923226383e-002
39570	4.654752974119270e-002	4.677351412871982e-002
41017	4.461260122095501e-002	4.466835921509630e-002
47220	4.349562640950710e-002	4.365158322401658e-002
53238	4.255504498258123e-002	4.265795188015926e-002
59803	4.159607939850607e-002	4.168693834703355e-002
66086	4.071065647824357e-002	4.073802778041128e-002
71864	3.926899210786705e-002	3.981071705534973e-002
74134	3.858780997886258e-002	3.890451449942807e-002
76969	3.773087417938303e-002	3.801893963205612e-002
80489	3.659465445035026e-002	3.715352290971726e-002
81769	3.591723569025007e-002	3.630780547701014e-002
82702	3.534499261995117e-002	3.548133892335755e-002
85086	3.462482630647301e-002	3.467368504525317e-002
87371	3.373335518533183e-002	3.388441561392026e-002
89922	3.272866199402835e-002	3.311311214825911e-002
90858	3.201188881469252e-002	3.235936569296283e-002
95172	3.147002661649434e-002	3.162277660168379e-002
97578	3.081010669121920e-002	3.090295432513590e-002
103490	3.009849199749781e-002	3.019951720402016e-002
104664	2.946297933392850e-002	2.951209226666385e-002
110405	2.873043443232393e-002	2.884031503126606e-002
117383	2.817676222004184e-002	2.818382931264454e-002
122731	2.684457708785204e-002	2.691534803926915e-002
126484	2.600778647697977e-002	2.630267991895382e-002
129200	2.560587064884312e-002	2.570395782768863e-002
131136	2.480943891709897e-002	2.511886431509579e-002
133405	2.450502464960891e-002	2.454708915685030e-002
135373	2.398757346505154e-002	2.398832919019490e-002
140977	2.341117841158857e-002	2.344228815319923e-002
152268	2.195486870351260e-002	2.238721138568340e-002
152659	2.187672430479937e-002	2.187761623949553e-002
158757	2.124168646321045e-002	2.137962089502233e-002
165542	2.072593815135226e-002	2.089296130854040e-002
165784	2.026999403560559e-002	2.041737944669530e-002
167261	1.916113105900241e-002	1.949844599758046e-002
168110	1.899059723222085e-002	1.905460717963247e-002
170942	1.853284073370154e-002	1.862087136662868e-002
173030	1.807612994913477e-002	1.819700858609984e-002
183867	1.775976971145932e-002	1.778279410038923e-002
190492	1.735035041355482e-002	1.737800828749376e-002
195178	1.688050181677347e-002	1.698243652461744e-002
200354	1.658213390124352e-002	1.659586907437561e-002
208037	1.602343704170139e-002	1.621810097358930e-002
210248	1.583578582865508e-002	1.584893192461113e-002
